id	cancer	TLS score
TCGA.A2.A04P.01A	BRCA	0.433040397
TCGA.A2.A04Q.01A	BRCA	0.554555352
TCGA.A2.A04R.01A	BRCA	0.078515524
TCGA.A2.A04T.01A	BRCA	0.494847376
TCGA.A2.A04U.01A	BRCA	0.064553658
TCGA.A2.A04V.01A	BRCA	0.201043401
TCGA.A2.A04W.01A	BRCA	0.115558977
TCGA.A2.A04X.01A	BRCA	0.517590581
TCGA.A2.A04Y.01A	BRCA	0.353107521
TCGA.A2.A0CK.01A	BRCA	0.307431793
TCGA.A2.A0CL.01A	BRCA	0.527122974
TCGA.A2.A0CM.01A	BRCA	0.516731101
TCGA.A2.A0CO.01A	BRCA	0.495061797
TCGA.A2.A0CP.01A	BRCA	0.174203272
TCGA.A2.A0CQ.01A	BRCA	0.096081372
TCGA.A2.A0CR.01A	BRCA	0.536730935
TCGA.A2.A0CS.01A	BRCA	0.060793796
TCGA.A2.A0CT.01A	BRCA	0.150503514
TCGA.A2.A0CU.01A	BRCA	0.203317422
TCGA.A2.A0CV.01A	BRCA	0.391431525
TCGA.A2.A0CW.01A	BRCA	0.296815865
TCGA.A2.A0CX.01A	BRCA	0.34329905
TCGA.A2.A0CY.01A	BRCA	-0.035908923
TCGA.A2.A0CZ.01A	BRCA	0.394489438
TCGA.A2.A0D0.01A	BRCA	0.390692615
TCGA.A2.A0D1.01A	BRCA	0.149757663
TCGA.A2.A0D2.01A	BRCA	0.430617918
TCGA.A2.A0D3.01A	BRCA	0.241149599
TCGA.A2.A0D4.01A	BRCA	0.039468079
TCGA.A2.A0EM.01A	BRCA	0.069818099
TCGA.A2.A0EN.01A	BRCA	0.421127018
TCGA.A2.A0EO.01A	BRCA	0.297873168
TCGA.A2.A0EP.01A	BRCA	0.532601032
TCGA.A2.A0EQ.01A	BRCA	0.544869256
TCGA.A2.A0ER.01A	BRCA	0.171477578
TCGA.A2.A0ES.01A	BRCA	0.329108314
TCGA.A2.A0ET.01A	BRCA	0.244928977
TCGA.A2.A0EU.01A	BRCA	0.203036035
TCGA.A2.A0EV.01A	BRCA	0.277566903
TCGA.A2.A0EW.01A	BRCA	0.346940699
TCGA.A2.A0EX.01A	BRCA	0.244026402
TCGA.A2.A0EY.01A	BRCA	0.289151148
TCGA.A2.A0ST.01A	BRCA	0.580953044
TCGA.A2.A0SU.01A	BRCA	0.232817224
TCGA.A2.A0SV.01A	BRCA	0.256791264
TCGA.A2.A0SW.01A	BRCA	0.42677815
TCGA.A2.A0SX.01A	BRCA	0.48598972
TCGA.A2.A0SY.01A	BRCA	0.371111218
TCGA.A2.A0T0.01A	BRCA	0.310425417
TCGA.A2.A0T1.01A	BRCA	0.52460248
TCGA.A2.A0T2.01A	BRCA	0.273476249
TCGA.A2.A0T3.01A	BRCA	0.155128718
TCGA.A2.A0T4.01A	BRCA	0.375135572
TCGA.A2.A0T5.01A	BRCA	0.151930492
TCGA.A2.A0T6.01A	BRCA	0.397118156
TCGA.A2.A0T7.01A	BRCA	0.251785793
TCGA.A2.A0YC.01A	BRCA	0.214723384
TCGA.A2.A0YD.01A	BRCA	0.330645814
TCGA.A2.A0YE.01A	BRCA	0.199067885
TCGA.A2.A0YF.01A	BRCA	0.205421159
TCGA.A2.A0YG.01A	BRCA	0.163407496
TCGA.A2.A0YH.01A	BRCA	0.411471538
TCGA.A2.A0YI.01A	BRCA	0.34788173
TCGA.A2.A0YJ.01A	BRCA	0.140017205
TCGA.A2.A0YK.01A	BRCA	0.498590498
TCGA.A2.A0YL.01A	BRCA	0.318345657
TCGA.A2.A0YM.01A	BRCA	0.436731548
TCGA.A2.A0YT.01A	BRCA	0.216912096
TCGA.A2.A1FV.01A	BRCA	0.082093501
TCGA.A2.A1FW.01A	BRCA	0.172991497
TCGA.A2.A1FX.01A	BRCA	0.202464887
TCGA.A2.A1FZ.01A	BRCA	0.229267306
TCGA.A2.A1G0.01A	BRCA	0.287692517
TCGA.A2.A1G1.01A	BRCA	0.547503868
TCGA.A2.A1G4.01A	BRCA	0.148322661
TCGA.A2.A1G6.01A	BRCA	0.183775293
TCGA.A2.A259.01A	BRCA	0.306440788
TCGA.A2.A25A.01A	BRCA	0.374864214
TCGA.A2.A25B.01A	BRCA	0.302821582
TCGA.A2.A25C.01A	BRCA	0.228123514
TCGA.A2.A25D.01A	BRCA	0.452662707
TCGA.A2.A25E.01A	BRCA	0.298559605
TCGA.A2.A25F.01A	BRCA	0.577880081
TCGA.A2.A3KC.01A	BRCA	0.166322596
TCGA.A2.A3KD.01A	BRCA	0.216167896
TCGA.A2.A3XS.01A	BRCA	0.328026846
TCGA.A2.A3XT.01A	BRCA	0.405785707
TCGA.A2.A3XU.01A	BRCA	-0.007923858
TCGA.A2.A3XV.01A	BRCA	0.190011482
TCGA.A2.A3XW.01A	BRCA	0.280993073
TCGA.A2.A3XX.01A	BRCA	0.342524463
TCGA.A2.A3XY.01A	BRCA	0.486959779
TCGA.A2.A3XZ.01A	BRCA	0.465664299
TCGA.A2.A3Y0.01A	BRCA	0.451083719
TCGA.A2.A4RW.01A	BRCA	0.199725883
TCGA.A2.A4RX.01A	BRCA	0.323029117
TCGA.A2.A4RY.01A	BRCA	0.259015492
TCGA.A2.A4S0.01A	BRCA	-0.022764995
TCGA.A2.A4S1.01A	BRCA	0.222188173
TCGA.A2.A4S2.01A	BRCA	0.359829581
TCGA.A2.A4S3.01A	BRCA	0.34279071
TCGA.A7.A0CD.01A	BRCA	0.013855708
TCGA.A7.A0CE.01A	BRCA	0.296895521
TCGA.A7.A0CG.01A	BRCA	0.398853572
TCGA.A7.A0CH.01A	BRCA	0.11875397
TCGA.A7.A0CJ.01A	BRCA	0.283885337
TCGA.A7.A0D9.01A	BRCA	-0.006768233
TCGA.A7.A0DA.01A	BRCA	0.125486334
TCGA.A7.A0DB.01A	BRCA	0.060762022
TCGA.A7.A0DB.01A	BRCA	-0.049870114
TCGA.A7.A0DB.01C	BRCA	-0.095648467
TCGA.A7.A0DC.01A	BRCA	-0.224103246
TCGA.A7.A0DC.01B	BRCA	-0.173740447
TCGA.A7.A13D.01A	BRCA	0.091820485
TCGA.A7.A13D.01A	BRCA	0.012528082
TCGA.A7.A13D.01B	BRCA	-0.091702094
TCGA.A7.A13E.01A	BRCA	0.070564374
TCGA.A7.A13E.01A	BRCA	0.000705232
TCGA.A7.A13E.01B	BRCA	0.395197783
TCGA.A7.A13F.01A	BRCA	-0.003296821
TCGA.A7.A13G.01A	BRCA	-0.10103045
TCGA.A7.A13G.01B	BRCA	-0.045164221
TCGA.A7.A13H.01A	BRCA	0.365837255
TCGA.A7.A26E.01A	BRCA	0.066619232
TCGA.A7.A26E.01A	BRCA	0.047832281
TCGA.A7.A26E.01B	BRCA	-0.017888679
TCGA.A7.A26F.01A	BRCA	0.312220026
TCGA.A7.A26F.01B	BRCA	0.284964675
TCGA.A7.A26G.01A	BRCA	0.328686975
TCGA.A7.A26H.01A	BRCA	0.294698834
TCGA.A7.A26I.01A	BRCA	0.050310627
TCGA.A7.A26I.01B	BRCA	0.021001576
TCGA.A7.A26J.01A	BRCA	0.168466201
TCGA.A7.A26J.01A	BRCA	0.107655976
TCGA.A7.A26J.01B	BRCA	0.207200408
TCGA.A7.A2KD.01A	BRCA	0.325031276
TCGA.A7.A3IY.01A	BRCA	0.304440175
TCGA.A7.A3IZ.01A	BRCA	-0.055353388
TCGA.A7.A3J0.01A	BRCA	0.319524797
TCGA.A7.A3J1.01A	BRCA	0.361995182
TCGA.A7.A3RF.01A	BRCA	0.036708587
TCGA.A7.A425.01A	BRCA	0.151755423
TCGA.A7.A426.01A	BRCA	0.181980419
TCGA.A7.A4SA.01A	BRCA	0.372056309
TCGA.A7.A4SB.01A	BRCA	0.018076009
TCGA.A7.A4SC.01A	BRCA	0.182894803
TCGA.A7.A4SD.01A	BRCA	0.379239085
TCGA.A7.A4SE.01A	BRCA	0.277062472
TCGA.A7.A4SF.01A	BRCA	0.278001365
TCGA.A7.A56D.01A	BRCA	0.312987238
TCGA.A7.A5ZV.01A	BRCA	0.047895167
TCGA.A7.A5ZW.01A	BRCA	0.237129468
TCGA.A7.A5ZX.01A	BRCA	0.047578561
TCGA.A7.A6VV.01A	BRCA	0.373423805
TCGA.A7.A6VW.01A	BRCA	0.311858529
TCGA.A7.A6VX.01A	BRCA	0.170074819
TCGA.A7.A6VY.01A	BRCA	0.492438053
TCGA.A8.A06N.01A	BRCA	0.082473169
TCGA.A8.A06O.01A	BRCA	0.244567165
TCGA.A8.A06P.01A	BRCA	0.081193131
TCGA.A8.A06Q.01A	BRCA	0.084989982
TCGA.A8.A06R.01A	BRCA	0.349234216
TCGA.A8.A06T.01A	BRCA	0.327892999
TCGA.A8.A06U.01A	BRCA	0.368038826
TCGA.A8.A06X.01A	BRCA	0.400681998
TCGA.A8.A06Y.01A	BRCA	-0.006067983
TCGA.A8.A06Z.01A	BRCA	-0.06071867
TCGA.A8.A075.01A	BRCA	0.416632078
TCGA.A8.A076.01A	BRCA	0.194575176
TCGA.A8.A079.01A	BRCA	0.103043059
TCGA.A8.A07B.01A	BRCA	0.116604334
TCGA.A8.A07C.01A	BRCA	0.37085856
TCGA.A8.A07E.01A	BRCA	0.307104274
TCGA.A8.A07F.01A	BRCA	0.177095081
TCGA.A8.A07G.01A	BRCA	0.226314825
TCGA.A8.A07I.01A	BRCA	0.391803994
TCGA.A8.A07J.01A	BRCA	0.182001477
TCGA.A8.A07L.01A	BRCA	0.115250315
TCGA.A8.A07O.01A	BRCA	0.331265935
TCGA.A8.A07P.01A	BRCA	0.094162075
TCGA.A8.A07R.01A	BRCA	0.193967321
TCGA.A8.A07S.01A	BRCA	0.087056122
TCGA.A8.A07U.01A	BRCA	0.563419295
TCGA.A8.A07W.01A	BRCA	0.165789573
TCGA.A8.A07Z.01A	BRCA	0.170881906
TCGA.A8.A081.01A	BRCA	0.400654961
TCGA.A8.A082.01A	BRCA	-0.038814131
TCGA.A8.A083.01A	BRCA	0.146206554
TCGA.A8.A084.01A	BRCA	0.153161064
TCGA.A8.A085.01A	BRCA	-0.157060514
TCGA.A8.A086.01A	BRCA	0.044775714
TCGA.A8.A08A.01A	BRCA	0.184046865
TCGA.A8.A08B.01A	BRCA	0.369690673
TCGA.A8.A08C.01A	BRCA	0.027292907
TCGA.A8.A08F.01A	BRCA	0.477765352
TCGA.A8.A08G.01A	BRCA	0.233087114
TCGA.A8.A08H.01A	BRCA	0.325818495
TCGA.A8.A08I.01A	BRCA	0.491244917
TCGA.A8.A08J.01A	BRCA	0.186730712
TCGA.A8.A08L.01A	BRCA	0.380589292
TCGA.A8.A08O.01A	BRCA	0.047460367
TCGA.A8.A08P.01A	BRCA	0.534884225
TCGA.A8.A08R.01A	BRCA	0.519788428
TCGA.A8.A08S.01A	BRCA	0.244200811
TCGA.A8.A08T.01A	BRCA	0.042037037
TCGA.A8.A08X.01A	BRCA	0.449401651
TCGA.A8.A08Z.01A	BRCA	0.202112137
TCGA.A8.A090.01A	BRCA	0.316110294
TCGA.A8.A091.01A	BRCA	0.074962379
TCGA.A8.A092.01A	BRCA	0.185420765
TCGA.A8.A093.01A	BRCA	-0.057178846
TCGA.A8.A094.01A	BRCA	0.497076201
TCGA.A8.A095.01A	BRCA	0.134496429
TCGA.A8.A096.01A	BRCA	0.338846914
TCGA.A8.A097.01A	BRCA	0.256375222
TCGA.A8.A099.01A	BRCA	0.070389991
TCGA.A8.A09A.01A	BRCA	0.340785529
TCGA.A8.A09B.01A	BRCA	0.083875535
TCGA.A8.A09C.01A	BRCA	0.068200759
TCGA.A8.A09D.01A	BRCA	0.243609075
TCGA.A8.A09E.01A	BRCA	0.147288042
TCGA.A8.A09G.01A	BRCA	0.387573848
TCGA.A8.A09I.01A	BRCA	0.467638041
TCGA.A8.A09K.01A	BRCA	0.349692057
TCGA.A8.A09M.01A	BRCA	0.34640912
TCGA.A8.A09N.01A	BRCA	0.220521318
TCGA.A8.A09Q.01A	BRCA	0.347421186
TCGA.A8.A09R.01A	BRCA	0.358541596
TCGA.A8.A09T.01A	BRCA	0.093015037
TCGA.A8.A09V.01A	BRCA	-0.07736507
TCGA.A8.A09W.01A	BRCA	0.222685824
TCGA.A8.A09X.01A	BRCA	0.430618402
TCGA.A8.A09Z.01A	BRCA	0.309483437
TCGA.A8.A0A1.01A	BRCA	0.384264493
TCGA.A8.A0A2.01A	BRCA	0.207859104
TCGA.A8.A0A4.01A	BRCA	0.137038883
TCGA.A8.A0A6.01A	BRCA	0.499521951
TCGA.A8.A0A7.01A	BRCA	0.525165271
TCGA.A8.A0A9.01A	BRCA	0.276732054
TCGA.A8.A0AB.01A	BRCA	-0.120988008
TCGA.A8.A0AD.01A	BRCA	0.012024575
TCGA.AC.A23C.01A	BRCA	0.285115582
TCGA.AC.A23E.01A	BRCA	0.100667802
TCGA.AC.A23G.01A	BRCA	0.291181847
TCGA.AC.A23H.01A	BRCA	0.090422283
TCGA.AC.A2B8.01A	BRCA	0.286581752
TCGA.AC.A2BK.01A	BRCA	0.023081623
TCGA.AC.A2BM.01A	BRCA	0.236502961
TCGA.AC.A2FB.01A	BRCA	0.483678332
TCGA.AC.A2FE.01A	BRCA	0.465461676
TCGA.AC.A2FF.01A	BRCA	0.422241823
TCGA.AC.A2FG.01A	BRCA	0.101904265
TCGA.AC.A2FK.01A	BRCA	0.260209195
TCGA.AC.A2FM.01A	BRCA	0.139844031
TCGA.AC.A2FO.01A	BRCA	0.393525713
TCGA.AC.A2QH.01A	BRCA	-0.070394762
TCGA.AC.A2QH.01B	BRCA	-0.179127632
TCGA.AC.A2QI.01A	BRCA	0.290347304
TCGA.AC.A2QJ.01A	BRCA	0.322542221
TCGA.AC.A3BB.01A	BRCA	0.442373227
TCGA.AC.A3EH.01A	BRCA	0.111779336
TCGA.AC.A3HN.01A	BRCA	0.335821998
TCGA.AC.A3OD.01A	BRCA	0.350151431
TCGA.AC.A3OD.01B	BRCA	0.412214271
TCGA.AC.A3QP.01A	BRCA	0.280244745
TCGA.AC.A3QQ.01A	BRCA	0.084322537
TCGA.AC.A3QQ.01B	BRCA	0.242499607
TCGA.AC.A3TM.01A	BRCA	0.253286081
TCGA.AC.A3TN.01A	BRCA	0.125720508
TCGA.AC.A3W5.01A	BRCA	0.464152892
TCGA.AC.A3W6.01A	BRCA	0.368118654
TCGA.AC.A3W7.01A	BRCA	0.148785586
TCGA.AC.A3YI.01A	BRCA	0.30411462
TCGA.AC.A3YJ.01A	BRCA	0.133117803
TCGA.AC.A4ZE.01A	BRCA	0.096924477
TCGA.AC.A5EH.01A	BRCA	0.308054959
TCGA.AC.A5XS.01A	BRCA	0.464024944
TCGA.AC.A5XU.01A	BRCA	0.130385594
TCGA.AC.A62V.01A	BRCA	0.025591402
TCGA.AC.A62X.01A	BRCA	0.142352325
TCGA.AC.A62Y.01A	BRCA	0.274588708
TCGA.AC.A6IV.01A	BRCA	0.344755313
TCGA.AC.A6IW.01A	BRCA	0.467528354
TCGA.AC.A6IX.01A	BRCA	0.256472767
TCGA.AC.A6NO.01A	BRCA	0.137846857
TCGA.AC.A7VB.01A	BRCA	0.030067525
TCGA.AC.A7VC.01A	BRCA	0.082973545
TCGA.AC.A8OP.01A	BRCA	0.306505565
TCGA.AC.A8OQ.01A	BRCA	0.457572739
TCGA.AC.A8OR.01A	BRCA	-0.01387554
TCGA.AC.A8OS.01A	BRCA	0.308269415
TCGA.AN.A03X.01A	BRCA	0.12908907
TCGA.AN.A03Y.01A	BRCA	0.251625185
TCGA.AN.A041.01A	BRCA	0.132118478
TCGA.AN.A046.01A	BRCA	0.445709585
TCGA.AN.A049.01A	BRCA	0.270958802
TCGA.AN.A04A.01A	BRCA	0.173983616
TCGA.AN.A04C.01A	BRCA	0.348901672
TCGA.AN.A04D.01A	BRCA	0.02964063
TCGA.AN.A0AJ.01A	BRCA	0.460592108
TCGA.AN.A0AK.01A	BRCA	0.305356134
TCGA.AN.A0AL.01A	BRCA	0.378426336
TCGA.AN.A0AM.01A	BRCA	0.35646211
TCGA.AN.A0AR.01A	BRCA	0.080433838
TCGA.AN.A0AS.01A	BRCA	0.118347427
TCGA.AN.A0AT.01A	BRCA	0.376069758
TCGA.AN.A0FD.01A	BRCA	0.329607265
TCGA.AN.A0FF.01A	BRCA	0.286872232
TCGA.AN.A0FJ.01A	BRCA	0.199522886
TCGA.AN.A0FK.01A	BRCA	0.11226435
TCGA.AN.A0FL.01A	BRCA	0.062860213
TCGA.AN.A0FN.01A	BRCA	0.506734199
TCGA.AN.A0FS.01A	BRCA	0.173349933
TCGA.AN.A0FT.01A	BRCA	0.280279933
TCGA.AN.A0FV.01A	BRCA	0.052037072
TCGA.AN.A0FW.01A	BRCA	0.184254959
TCGA.AN.A0FX.01A	BRCA	0.192149405
TCGA.AN.A0FY.01A	BRCA	0.15592085
TCGA.AN.A0FZ.01A	BRCA	-0.035441586
TCGA.AN.A0G0.01A	BRCA	0.252826712
TCGA.AN.A0XL.01A	BRCA	0.223522205
TCGA.AN.A0XN.01A	BRCA	0.263089246
TCGA.AN.A0XO.01A	BRCA	-0.021986055
TCGA.AN.A0XP.01A	BRCA	0.101071961
TCGA.AN.A0XR.01A	BRCA	0.066793721
TCGA.AN.A0XS.01A	BRCA	0.328825887
TCGA.AN.A0XT.01A	BRCA	0.187263254
TCGA.AN.A0XU.01A	BRCA	0.419276733
TCGA.AN.A0XV.01A	BRCA	0.365230374
TCGA.AN.A0XW.01A	BRCA	0.459817692
TCGA.AO.A03L.01A	BRCA	0.299837386
TCGA.AO.A03M.01B	BRCA	0.471732035
TCGA.AO.A03N.01B	BRCA	0.073445677
TCGA.AO.A03O.01A	BRCA	0.416044647
TCGA.AO.A03P.01A	BRCA	0.209272666
TCGA.AO.A03R.01A	BRCA	0.444174448
TCGA.AO.A03T.01A	BRCA	0.379483399
TCGA.AO.A03U.01B	BRCA	0.198712409
TCGA.AO.A03V.01A	BRCA	0.186678666
TCGA.AO.A0J2.01A	BRCA	0.461359667
TCGA.AO.A0J3.01A	BRCA	0.087502453
TCGA.AO.A0J4.01A	BRCA	0.500290434
TCGA.AO.A0J5.01A	BRCA	0.110288235
TCGA.AO.A0J6.01A	BRCA	0.350584884
TCGA.AO.A0J7.01A	BRCA	0.039899963
TCGA.AO.A0J8.01A	BRCA	0.288205863
TCGA.AO.A0J9.01A	BRCA	0.37521998
TCGA.AO.A0JA.01A	BRCA	0.178545467
TCGA.AO.A0JB.01A	BRCA	0.308954477
TCGA.AO.A0JC.01A	BRCA	0.56275536
TCGA.AO.A0JD.01A	BRCA	0.360623502
TCGA.AO.A0JE.01A	BRCA	0.491536884
TCGA.AO.A0JF.01A	BRCA	0.26003895
TCGA.AO.A0JG.01A	BRCA	0.430918557
TCGA.AO.A0JI.01A	BRCA	0.145196531
TCGA.AO.A0JJ.01A	BRCA	0.41142269
TCGA.AO.A0JL.01A	BRCA	0.22635996
TCGA.AO.A0JM.01A	BRCA	0.356187601
TCGA.AO.A124.01A	BRCA	0.255691598
TCGA.AO.A125.01A	BRCA	-0.028127483
TCGA.AO.A126.01A	BRCA	0.252194605
TCGA.AO.A128.01A	BRCA	0.563656959
TCGA.AO.A129.01A	BRCA	0.533604816
TCGA.AO.A12A.01A	BRCA	0.231911566
TCGA.AO.A12B.01A	BRCA	0.078294493
TCGA.AO.A12C.01A	BRCA	0.025959427
TCGA.AO.A12D.01A	BRCA	0.453752162
TCGA.AO.A12E.01A	BRCA	0.153785682
TCGA.AO.A12F.01A	BRCA	0.024807645
TCGA.AO.A12G.01A	BRCA	0.237788903
TCGA.AO.A12H.01A	BRCA	0.018771199
TCGA.AO.A1KO.01A	BRCA	0.12164155
TCGA.AO.A1KP.01A	BRCA	0.048041697
TCGA.AO.A1KQ.01A	BRCA	0.469049672
TCGA.AO.A1KR.01A	BRCA	0.34803263
TCGA.AO.A1KS.01A	BRCA	0.236598811
TCGA.AO.A1KT.01A	BRCA	0.177161135
TCGA.AQ.A04H.01B	BRCA	0.156739574
TCGA.AQ.A04J.01A	BRCA	0.384052767
TCGA.AQ.A04L.01B	BRCA	0.170759425
TCGA.AQ.A0Y5.01A	BRCA	0.118043537
TCGA.AQ.A1H2.01A	BRCA	0.12526238
TCGA.AQ.A1H3.01A	BRCA	0.32212267
TCGA.AQ.A54N.01A	BRCA	0.107110648
TCGA.AQ.A54O.01A	BRCA	0.280129286
TCGA.AQ.A7U7.01A	BRCA	0.508122293
TCGA.AR.A0TP.01A	BRCA	-0.095608122
TCGA.AR.A0TQ.01A	BRCA	0.416938138
TCGA.AR.A0TR.01A	BRCA	0.161361589
TCGA.AR.A0TS.01A	BRCA	0.467588976
TCGA.AR.A0TT.01A	BRCA	0.505914215
TCGA.AR.A0TU.01A	BRCA	0.489100988
TCGA.AR.A0TV.01A	BRCA	0.44971672
TCGA.AR.A0TW.01A	BRCA	0.37628294
TCGA.AR.A0TX.01A	BRCA	0.472765562
TCGA.AR.A0TY.01A	BRCA	0.095911549
TCGA.AR.A0TZ.01A	BRCA	0.101123728
TCGA.AR.A0U0.01A	BRCA	0.518825649
TCGA.AR.A0U2.01A	BRCA	0.254640103
TCGA.AR.A0U3.01A	BRCA	0.187407582
TCGA.AR.A0U4.01A	BRCA	0.435264628
TCGA.AR.A1AH.01A	BRCA	0.034859341
TCGA.AR.A1AI.01A	BRCA	0.436525614
TCGA.AR.A1AJ.01A	BRCA	0.606212512
TCGA.AR.A1AK.01A	BRCA	0.462941255
TCGA.AR.A1AL.01A	BRCA	0.189034984
TCGA.AR.A1AM.01A	BRCA	0.226358409
TCGA.AR.A1AN.01A	BRCA	0.211497285
TCGA.AR.A1AO.01A	BRCA	0.54428023
TCGA.AR.A1AP.01A	BRCA	0.276883039
TCGA.AR.A1AQ.01A	BRCA	0.482844523
TCGA.AR.A1AR.01A	BRCA	0.447145484
TCGA.AR.A1AS.01A	BRCA	-0.05997484
TCGA.AR.A1AT.01A	BRCA	0.444004688
TCGA.AR.A1AU.01A	BRCA	0.15963422
TCGA.AR.A1AV.01A	BRCA	-0.024019439
TCGA.AR.A1AW.01A	BRCA	0.546391785
TCGA.AR.A1AX.01A	BRCA	0.432631262
TCGA.AR.A1AY.01A	BRCA	0.227510505
TCGA.AR.A24H.01A	BRCA	0.266353911
TCGA.AR.A24K.01A	BRCA	-0.011087604
TCGA.AR.A24L.01A	BRCA	0.103894362
TCGA.AR.A24M.01A	BRCA	-0.007644762
TCGA.AR.A24N.01A	BRCA	0.162154508
TCGA.AR.A24O.01A	BRCA	0.36040249
TCGA.AR.A24P.01A	BRCA	0.148392993
TCGA.AR.A24Q.01A	BRCA	0.320124803
TCGA.AR.A24R.01A	BRCA	0.347459699
TCGA.AR.A24S.01A	BRCA	0.416668764
TCGA.AR.A24T.01A	BRCA	0.170547379
TCGA.AR.A24U.01A	BRCA	0.464244186
TCGA.AR.A24V.01A	BRCA	0.158527487
TCGA.AR.A24W.01A	BRCA	0.104542446
TCGA.AR.A24X.01A	BRCA	0.320400287
TCGA.AR.A24Z.01A	BRCA	0.106281359
TCGA.AR.A250.01A	BRCA	0.293274575
TCGA.AR.A251.01A	BRCA	0.301184211
TCGA.AR.A252.01A	BRCA	0.544283322
TCGA.AR.A254.01A	BRCA	0.488448151
TCGA.AR.A255.01A	BRCA	0.358053196
TCGA.AR.A256.01A	BRCA	0.175441777
TCGA.AR.A2LE.01A	BRCA	0.134449741
TCGA.AR.A2LH.01A	BRCA	0.423542663
TCGA.AR.A2LJ.01A	BRCA	0.385997708
TCGA.AR.A2LK.01A	BRCA	0.104563477
TCGA.AR.A2LL.01A	BRCA	0.153762674
TCGA.AR.A2LM.01A	BRCA	0.192763543
TCGA.AR.A2LN.01A	BRCA	0.279713442
TCGA.AR.A2LO.01A	BRCA	0.405458429
TCGA.AR.A2LQ.01A	BRCA	0.179720068
TCGA.AR.A2LR.01A	BRCA	0.192976641
TCGA.AR.A5QM.01A	BRCA	0.3336688
TCGA.AR.A5QN.01A	BRCA	0.268664065
TCGA.AR.A5QP.01A	BRCA	0.259980555
TCGA.AR.A5QQ.01A	BRCA	0.512811338
TCGA.B6.A0I1.01A	BRCA	0.013440116
TCGA.B6.A0I2.01A	BRCA	0.542449242
TCGA.B6.A0I5.01A	BRCA	0.278912861
TCGA.B6.A0I6.01A	BRCA	0.1209785
TCGA.B6.A0I8.01A	BRCA	-0.039107616
TCGA.B6.A0I9.01A	BRCA	0.335876409
TCGA.B6.A0IA.01A	BRCA	0.048214791
TCGA.B6.A0IB.01A	BRCA	0.003054686
TCGA.B6.A0IC.01A	BRCA	-0.060059787
TCGA.B6.A0IE.01A	BRCA	0.128454338
TCGA.B6.A0IG.01A	BRCA	0.271713815
TCGA.B6.A0IH.01A	BRCA	0.353472048
TCGA.B6.A0IJ.01A	BRCA	0.48862671
TCGA.B6.A0IK.01A	BRCA	0.286159683
TCGA.B6.A0IM.01A	BRCA	0.086425691
TCGA.B6.A0IN.01A	BRCA	0.445923745
TCGA.B6.A0IO.01A	BRCA	0.236211281
TCGA.B6.A0IP.01A	BRCA	0.251862265
TCGA.B6.A0IQ.01A	BRCA	0.314061821
TCGA.B6.A0RE.01A	BRCA	0.151471183
TCGA.B6.A0RG.01A	BRCA	0.16044083
TCGA.B6.A0RH.01A	BRCA	0.28086201
TCGA.B6.A0RI.01A	BRCA	0.049035328
TCGA.B6.A0RL.01A	BRCA	-0.042204047
TCGA.B6.A0RM.01A	BRCA	0.074398143
TCGA.B6.A0RN.01A	BRCA	0.078401165
TCGA.B6.A0RO.01A	BRCA	0.08257223
TCGA.B6.A0RP.01A	BRCA	0.201831369
TCGA.B6.A0RQ.01A	BRCA	-0.008705912
TCGA.B6.A0RS.01A	BRCA	0.521114883
TCGA.B6.A0RT.01A	BRCA	0.552156793
TCGA.B6.A0RU.01A	BRCA	0.219066767
TCGA.B6.A0RV.01A	BRCA	0.272315278
TCGA.B6.A0WS.01A	BRCA	0.402469564
TCGA.B6.A0WT.01A	BRCA	0.104142031
TCGA.B6.A0WV.01A	BRCA	-0.027129442
TCGA.B6.A0WW.01A	BRCA	0.240148513
TCGA.B6.A0WX.01A	BRCA	0.359943748
TCGA.B6.A0WY.01A	BRCA	0.30450988
TCGA.B6.A0WZ.01A	BRCA	-0.009191986
TCGA.B6.A0X0.01A	BRCA	0.138321861
TCGA.B6.A0X1.01A	BRCA	0.403263897
TCGA.B6.A0X4.01A	BRCA	-0.082280089
TCGA.B6.A0X5.01A	BRCA	0.012170643
TCGA.B6.A0X7.01A	BRCA	0.116040289
TCGA.B6.A1KC.01B	BRCA	0.034201507
TCGA.B6.A1KF.01A	BRCA	-0.128006407
TCGA.B6.A1KI.01A	BRCA	-0.01280271
TCGA.B6.A1KN.01A	BRCA	0.318775742
TCGA.B6.A2IU.01A	BRCA	0.044666379
TCGA.B6.A3ZX.01A	BRCA	0.411732927
TCGA.B6.A400.01A	BRCA	0.391783733
TCGA.B6.A401.01A	BRCA	0.255944566
TCGA.B6.A402.01A	BRCA	0.121535748
TCGA.B6.A408.01A	BRCA	0.330439448
TCGA.B6.A409.01A	BRCA	0.346282388
TCGA.B6.A40B.01A	BRCA	0.131630904
TCGA.B6.A40C.01A	BRCA	0.145933408
TCGA.BH.A0AU.01A	BRCA	0.293965947
TCGA.BH.A0AV.01A	BRCA	0.118100376
TCGA.BH.A0AW.01A	BRCA	0.503004304
TCGA.BH.A0AY.01A	BRCA	0.350503141
TCGA.BH.A0AZ.01A	BRCA	0.214812028
TCGA.BH.A0B0.01A	BRCA	0.394143271
TCGA.BH.A0B1.01A	BRCA	0.280732124
TCGA.BH.A0B2.01A	BRCA	0.402124618
TCGA.BH.A0B3.01A	BRCA	0.494155974
