,logFC,logCPM,LR,PValue,FDR,gene
14599,-1.64025309692741,-0.403264174102572,7.58002798058729,0.0059018524136094,0.0226196230262235,ERICH3
1335,-0.320330983353285,3.78804262245708,7.57855760399835,0.00590666858349264,0.0226327836923765,RBM7
13558,0.506174175776117,2.72308463928658,7.57757366759944,0.00590989367374445,0.0226398430323392,CCDC106
14958,-1.14546415431035,1.66582293665055,7.57138341735583,0.00593022496739175,0.0227124148283287,LINC01559
1579,-0.473172920421278,6.76858326285333,7.5689531126901,0.00593822656860307,0.0227336413544212,ITGB5
23144,-1.03452119388787,0.916952467125899,7.56885671043274,0.00593854419305317,0.0227336413544212,KRT16P3
8081,-0.299105956468877,5.09298438227868,7.56720390927717,0.00594399250991611,0.0227491793746743,VPS53
6515,0.301361072749522,4.56704892888148,7.56556911878542,0.00594938647297789,0.0227566992777424,SNRPA1
22737,0.525254071543968,0.136637393016322,7.56540916691443,0.00594991449956479,0.0227566992777424,DDX47
13617,0.674213222408538,4.1914035496731,7.56523045694772,0.00595050450616497,0.0227566992777424,CBX2
4093,0.411330446437759,4.04826494566286,7.56492384826331,0.00595151690632705,0.0227566992777424,DNPH1
3283,-0.35135521443298,5.56036791704373,7.55704925973434,0.00597757854403326,0.022851014125953,WASL
8599,-0.825590318980788,1.04169203234156,7.55467152298804,0.00598547073653215,0.0228758432234456,ACKR2
8043,-0.388207969623903,4.93700731360444,7.55310678776402,0.00599067021096651,0.022886978229701,ZCCHC14
31218,0.582486020058665,1.3350307760057,7.55295347251142,0.00599117991159217,0.022886978229701,TMEM44-AS1
10456,0.382978721305941,5.17683175748216,7.54926858239931,0.006003443747593,0.0229284778351622,RRP1
4149,-0.955004284074735,-0.450563189741424,7.54644125781792,0.00601287084814902,0.022959126491778,PCDHB3
6482,0.601479984702561,5.62509820815264,7.54517611223275,0.00601709409189875,0.0229698954457119,NINJ1
2901,-0.507484099009636,3.56173970910858,7.54354751356249,0.00602253505212262,0.0229853068551057,CPQ
11472,0.375408037369636,3.35722143132368,7.54211479454212,0.00602732575170123,0.0229982299073885,CDK5
12362,-0.606907317834436,2.4382317631008,7.53804633054609,0.00604095101670394,0.0230448487876266,CMAHP
4175,0.472443286248834,5.78155460961184,7.5370051927577,0.00604444282951811,0.0230527981476124,LMNB1
4569,-0.344081928968497,4.9410038425173,7.53575532461791,0.00604863741154105,0.0230634234604475,EDEM3
17499,0.317926373700214,4.77148971264031,7.53397783194828,0.00605460782807551,0.0230808134968755,RAB40C
14350,0.491623575947045,2.17953298241746,7.53185245407849,0.00606175465014367,0.0231026789773749,HASPIN
11102,-0.378767561730631,5.38551245682273,7.52974828428243,0.00606883863761772,0.0231242948600687,SLMAP
3302,-0.313003187995952,4.22308329367116,7.52239913143842,0.00609364695407756,0.023213420562846,C1GALT1
1013,-0.278179973560668,8.1165329140981,7.52113272570868,0.00609793236346381,0.0232243420765278,RHOA
11053,-0.460999108675654,4.67709918993125,7.51510362037088,0.00611837655598961,0.0232961336603749,NUAK2
7800,-0.427400456105626,4.3370081699846,7.51473520132863,0.00611962809950972,0.0232961336603749,LLPH
34624,0.666351504585533,-0.368876259704964,7.51411173326566,0.00612174665636613,0.0232987814980666,MAP3K2-DT
145,1.73150692731369,-0.811372229475342,7.5117520189702,0.00612977179177114,0.0233239027531185,USH1C
10769,0.388613971554192,4.47014085131904,7.50580068623823,0.00615005935361032,0.0233956602687411,FAAP20
7575,2.44000692465528,0.0390011223646571,7.50260041532208,0.00616099710909608,0.0234294003486219,BRDT
1252,0.340820782145242,5.49040173239444,7.50236846667046,0.00616179062488034,0.0234294003486219,MRPS34
8597,-0.442304103107287,3.78928959011789,7.495534425137,0.00618521732246448,0.0235130167682171,OSBPL10
203,0.440311210422717,1.74960686207544,7.49497419308341,0.00618714179200253,0.0235148729248973,CDK11A
11612,0.468640283772635,3.29438267900132,7.49375054670885,0.00619134730081196,0.0235253955340437,SKA3
7099,0.313284634142759,2.4291688686913,7.49176371407703,0.00619818199375052,0.0235459011099019,ZC3H10
7348,0.632594759839213,2.70307276283968,7.489279776194,0.00620673755823369,0.0235729329716911,RALGPS1
38698,0.612254040537331,0.52127155931025,7.48834548866508,0.00620995869481006,0.0235796970570791,RRN3P1
9707,-0.706581670638739,4.00594362150089,7.48740517694496,0.0062132023236161,0.0235865433908106,CACNA2D1
15022,-1.21998387741751,4.70501678976842,7.48527779950129,0.00622054714818754,0.0236089518908842,MUC16
15572,-1.01232172049313,2.05965092236673,7.48195578797397,0.00623203420469119,0.0236469033540381,GPR1
2163,0.765593586965854,0.452288583524718,7.48114805358028,0.0062348305090567,0.0236469033540381,YPEL1
261,-0.497239961798199,5.35535944665038,7.48113391029379,0.00623487948325794,0.0236469033540381,STAB1
919,0.392598039838836,4.90160764311691,7.48008032837151,0.00623852884372394,0.0236552646499055,WDR18
17848,-0.283106116119396,6.01350160524509,7.4711175724815,0.00626966201997961,0.0237678111259843,C6orf89
38596,0.895220018345747,-0.332417888463366,7.46929456782759,0.00627601382172737,0.0237863829405422,SOCS2-AS1
10701,0.310384042233955,3.30338927722785,7.46651618126066,0.00628570704757184,0.0238124388734026,TAF6L
4035,-0.761780311472478,2.35019350096441,7.46649030429863,0.00628579739881793,0.0238124388734026,BVES
208,-0.374452140151101,4.40948832048585,7.46270713120012,0.00629902088954233,0.0238570134222708,CYTH3
12511,0.277850763866884,7.37682985686766,7.460804115969,0.00630568331241756,0.0238767236064322,HNRNPH1
13646,-0.406922441846143,3.22900923305873,7.45711933986028,0.00631860410345311,0.0239201167597313,SLC25A30
16126,-0.315954332794673,7.87789690797814,7.45499711044965,0.00632605803335478,0.0239427989320661,LAMP1
16071,-1.91855741297747,-2.8210894552234,7.45331583272539,0.00633196957533169,0.0239589312401829,MORN5
57475,0.429822045189112,6.51448371796126,7.45295271390927,0.00633324707796442,0.0239589312401829,PSMB3
5457,1.05899371183911,-0.987122984338633,7.4516507125886,0.00633782986346378,0.0239707295806174,WFDC3
8629,0.351289639629519,3.98420753711693,7.45102523472718,0.00634003262455782,0.0239735229011282,ABHD10
6435,0.371746480050622,4.28036931421908,7.44993205331562,0.00634388438565881,0.0239825488446991,MRPS25
11224,0.420716251289514,5.98919564656129,7.449448289655,0.00634558966109756,0.0239834578765352,PLXNB1
960,-0.444723785831797,6.33519094099373,7.44696874773179,0.0063543374383322,0.0240109778162504,DIP2B
19890,-0.774110624366997,1.93052005776596,7.44439876841227,0.00636341726913292,0.0240389408554894,SMIM5
120,1.21358186804808,2.45157838800989,7.44404333408146,0.00636467407369123,0.0240389408554894,YBX2
5948,-0.358688979065049,5.02963793132165,7.44348184396701,0.00636666000131624,0.0240408958029407,
6940,0.7111792093893,0.529855782296303,7.44072375951258,0.00637642422565599,0.0240722143985856,PIWIL4
27199,-1.5426269517142,2.05716873473117,7.4390622757129,0.00638231361961208,0.0240888937053731,MTND1P23
3612,-0.79151859674794,1.39522942628409,7.43635619680889,0.00639191763677356,0.0241192533468993,EFNB3
10369,-0.886747098799531,3.51037222577241,7.43596602864214,0.00639330358062317,0.0241192533468993,PGLYRP3
15017,-0.557709161533079,5.05392859015302,7.43384339070541,0.00640084892848655,0.0241421560714375,F2R
1249,-0.286067515263328,4.66565952801583,7.43325282931963,0.00640294981490747,0.0241445180376509,NSF
15329,-0.906377015092041,-1.52187927130242,7.43118045159241,0.00641032774421742,0.0241667732341865,GALR2
6064,0.369888796274002,2.06954180319661,7.42874863664225,0.00641899638393808,0.0241938830097187,OSGEPL1
900,-0.970300780179917,2.55011043474681,7.42719069483871,0.00642455623466351,0.0242092656456031,BCAS1
8032,-0.524523885524009,5.2388837482143,7.42611266926932,0.00642840627859079,0.0242156677741103,KIFC3
16433,-0.359617448301814,3.69546901322071,7.42581669857483,0.00642946371581776,0.0242156677741103,ENTPD5
1905,0.5727904725489,2.81846624896481,7.42547291364107,0.00643069220557206,0.0242156677741103,NAT14
7375,0.330752505586784,5.0566605497109,7.42483201830075,0.00643298303694842,0.0242165781956032,DPM2
7956,0.826454231447472,2.67082881741778,7.4245777619475,0.00643389208763659,0.0242165781956032,BCL2A1
8550,-0.327378405321266,3.57203018151891,7.41782052535702,0.00645809956324424,0.0243021062167313,SCRN3
9134,-1.30836879991723,2.10685471825015,7.4155038324007,0.00646642039226543,0.0243239983700616,PLEKHS1
10415,0.776375396590665,1.51843087898891,7.41537360043907,0.00646688846911856,0.0243239983700616,PTGIR
3368,-0.863742563058448,4.49447898144428,7.41190961367779,0.00647935135869763,0.0243603497567287,ASPN
21,0.896310334403903,-0.847367018525981,7.41186037544588,0.00647952868689631,0.0243603497567287,MYH16
11278,-0.373017852578417,5.40052205162135,7.39576153148545,0.00653777407300191,0.024573685697259,OTUD4
15255,0.436009133627979,2.07905771830526,7.39273112120064,0.00654879769737479,0.0246043354698895,YBEY
12284,0.478857108609695,4.29202263883823,7.39269372434885,0.00654893385315937,0.0246043354698895,CCDC88B
51853,0.473897290175233,0.802175366526083,7.39124232581588,0.00655422038992109,0.0246163132043467,NDUFA7
3046,0.364208626405814,5.19700390922453,7.39099301666714,0.00655512890557329,0.0246163132043467,PDCD5
3716,-1.10068452027386,0.36923959850501,7.38765727312366,0.00656729717537406,0.0246563532796147,ZBTB16
3291,-0.634493034958808,5.27726106994393,7.38585469771067,0.00657388228440633,0.0246712799607996,PCOLCE
11688,0.353859822057448,4.43122490368351,7.38574408297515,0.00657428659799478,0.0246712799607996,METTL17
4928,0.482517619501262,4.65968358443796,7.37924977461219,0.00659806883746718,0.024754853592083,IFI27L2
707,-0.416301371787116,5.63954880906869,7.37567520953846,0.00661119640374695,0.0247965317853113,FOXN3
29381,0.595375129718689,0.717602946525018,7.37540045369929,0.00661220654581745,0.0247965317853113,ANKRD10-IT1
12631,-0.435083378087595,2.19420873885785,7.3720103350056,0.0066246833214593,0.0248376322469093,DTWD2
11608,-0.969314184323482,9.1673824923491,7.37019177783509,0.0066313861267605,0.0248570707539949,GJB2
11798,-0.26850809139476,5.67682729966588,7.36962824739437,0.00663346458226008,0.0248591704292388,COPS2
12024,0.330982675605641,5.22801194447672,7.3652009431799,0.00664981685947179,0.0249147486133024,SNRPD1
4731,0.401772325727261,2.7577691703819,7.36405880261891,0.00665404203843177,0.0249248753821193,PTBP2
22968,0.90221204579304,1.33605467809684,7.36242604224419,0.00666008695356138,0.0249418123720632,COLCA2
1049,-0.303335239315383,7.4176055410334,7.36088168259847,0.00666580974611339,0.0249575355529647,LAPTM4A
10950,-1.0961566240298,7.44468078963586,7.35940600903371,0.00667128270639071,0.0249723163584214,IVL
7234,-0.586748834084839,3.65072264964353,7.35648115345738,0.00668214394035534,0.0250072554823858,SPRY2
7530,-0.382467684400556,2.44893841007296,7.35430154525743,0.00669024949424426,0.0250318681373998,ALKBH8
5173,-0.288069341897561,3.74994062701384,7.34909368501071,0.00670965723037419,0.0250987475058069,TRMT1L
1456,0.707641519696155,2.58938747993042,7.34584463094157,0.00672179434703751,0.0251384054006499,SP140
13883,0.557244566202195,1.1208561725277,7.34320263677698,0.00673168026727823,0.0251696280009469,ZNF519
5127,-0.830479660767976,2.75824208574727,7.34261526480719,0.00673388013615078,0.0251702099611038,CRISPLD1
2136,0.463956068255903,6.73839446901523,7.34234021813648,0.00673491051362583,0.0251702099611038,MED15
52462,-1.30137084336151,2.72140213208976,7.3390231401001,0.00674734961053885,0.0252019275125985,
7982,-0.310555703692978,6.42077553072401,7.33889415170377,0.00674783379279255,0.0252019275125985,SCAMP2
941,-0.840517636425413,9.47603464975247,7.33884586960349,0.00674801503788138,0.0252019275125985,COL17A1
3107,-1.12689401761502,6.95661787738779,7.33764305548925,0.0067525318597543,0.0252095055674787,CNFN
9074,0.306853643623334,4.71441466331619,7.33748555884888,0.00675312352158808,0.0252095055674787,REXO4
6591,0.434098120439997,3.96474527190496,7.3354532698273,0.0067607628980892,0.0252322705562832,FIGNL1
17160,-0.411641438313754,3.49343312819289,7.33354877056627,0.00676792992358059,0.0252532626797596,SIAH1
2758,-0.341559641291948,3.90460900539145,7.32999459698206,0.00678132577487709,0.0252974816386563,PLA2G15
2375,1.10990150844821,1.26930597909718,7.32910906751073,0.00678466759001587,0.0252988736333964,
7426,0.360041607007983,5.36704811838442,7.32907684219967,0.00678478923375334,0.0252988736333964,FOXP4
12893,0.481384442227509,1.94247715788127,7.32247865077338,0.00680974299088316,0.0253861388865506,ZNF296
13461,-0.314931948202588,6.97778729812756,7.32072028424162,0.00681640877717987,0.0254052039400788,KDM2A
13015,-5.01588093662436,4.2562149436952,7.31907809583355,0.00682264016241715,0.0254178211609807,SMR3B
3511,-1.18116044515785,2.59357831529605,7.31900993750807,0.00682289891910525,0.0254178211609807,CSF3
12441,0.412173658953105,3.35866378424929,7.3183006886259,0.006825592110842,0.0254220699797125,TCTN2
4186,0.302036889749001,4.34482678061595,7.31646568600536,0.00683256510506911,0.0254404350265868,RAD1
38294,0.471594815760909,2.22622080905256,7.31618546955059,0.00683363056537768,0.0254404350265868,
13942,-0.350611873909538,5.54379231444852,7.31441640733281,0.00684036094681251,0.0254597021555265,RPS6KB2
7360,-0.598469969941154,1.61593625636223,7.31328689859083,0.00684466169375468,0.0254646388849817,SLC31A2
2465,0.621567260886058,2.39119669613684,7.31270456092683,0.00684688009674578,0.0254646388849817,SLC17A9
44572,-0.517188023477285,4.31721446184787,7.31253314570486,0.00684753323929108,0.0254646388849817,SMIM3
15134,-0.511585655428691,2.11203249506367,7.31209913356153,0.00684918723810391,0.0254646388849817,RELL1
8570,-0.356174151748676,4.22174898183955,7.31202659208354,0.0068494637298882,0.0254646388849817,SUMF1
6819,-0.65944529657058,4.79746907394485,7.31017555211226,0.0068565228254862,0.0254850960775677,TTC9
20462,-0.984542889176834,1.32001562164288,7.30901349614513,0.00686095821936108,0.0254957941274623,COL6A6
1901,0.448940309755247,4.52645826971794,7.30555124883024,0.00687419048083361,0.0255391696715881,KIF4A
3495,-0.409682493117265,6.47619696275343,7.30418885139794,0.00687940453176768,0.0255527428309057,ZMIZ1
2131,0.465977525759959,3.19749171338294,7.30347907847381,0.00688212251427416,0.0255570405820392,ARVCF
58264,0.334313504438251,3.63835046523796,7.30281597040216,0.00688466279089281,0.0255606766157115,HEIH
1713,-0.625789250736873,1.68180283861685,7.30149854741094,0.00688971250071003,0.025573625657249,NOX4
7860,0.328792180327918,4.56514340228921,7.30088630651294,0.00689206052030491,0.0255765428148124,C12orf10
11982,-0.291527303222801,7.99161387917824,7.30030952667215,0.00689427329008018,0.0255789568498715,YWHAB
3772,-0.318597372020222,6.57819614860161,7.29775062523743,0.00690409906573169,0.0256013868952095,DDX6
32094,0.509115086825388,3.96300829589001,7.29722825146656,0.00690610665559767,0.0256013868952095,SNHG7
624,0.367269497108756,3.48576922303378,7.2972069778077,0.00690618842728061,0.0256013868952095,DTNBP1
